School ID,Name,SEMIS,GPS,Tehsil,UnionCouncil
1205,GBPS : CHAK NO. 7,401020205,"24.5459081601823, 68.6117890479167","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1206,GBPS : HAJI AHMED LODHO,401020206,"24.5246409430041, 68.6333084112404","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1207,GBPS : MALIK MUMTAZ,401020207,"24.4945, 68.5243","Shaheed Fazal Rahu, Golarchi",Dargah Sharif Ahmed Rajo
1208,GBPS : CHAK NO. 31,401020208,"24.5536018849799, 68.5522104801734","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1209,GBPS : MUHAMMAD RAHIM LUND AT CHAK NO.42,401020209,"24.5326470760209, 68.5329160111144","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1214,GBPS : CHAK NO. 45,401020215,"24.4975832130132, 68.5050183534622","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1215,GBPS : CHAK NO. 26,401020217,"24.5033432702514, 68.4749722487726","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1216,GBPS : CHAK NO. 24 @ CHAK NO. 27,401020218,"24.4878845154749, 68.4790156787136","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1217,GBPS : CHAK NO. 25,401020219,"24.5181082824052, 68.4939408317203","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1221,GBPS : TAHIR RAJOO,401020223,"24.4678049515283, 68.6123979103561","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1222,GBPS : JUMOON MALLAH,401020224,"24.5152994017375, 68.6679089069367","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1223,GBPS : CHAK NO. 46,401020226,"24.4586142221282, 68.5206422227119","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1227,GBPS : CHAK NO. 39 BASHEER KHARAL,401020374,"24.552995624746, 68.5082799205181","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1228,GBPS : CHAK NO. 7 @ ALLI NOHERIO,401020378,"24.4937707154451, 68.6790883534156","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1232,GBPS : USMAN CHANG,401020413,"24.4940025927699, 68.589990735054","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1233,GBPS : MIR MUHAMMAD MANDHRO,401020436,"24.5194858398481, 68.4490849083164","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1235,GBPS : JAN MUHAMMAD BARAN,401020439,"24.4640452541368, 68.4840434785685","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1236,GBPS : NASRULLAH MUGHAL,401020442,"24.523899094797, 68.47442239513","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1237,GBPS : CHAK NO. 44,401020451,"24.4867323926456, 68.558264225771","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1238,GBPS : MIRAN CHANG,401020492,"24.5084685106342, 68.5869061947862","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1239,GBPS : ALLAH JURIO NOHERIO,401020493,"24.4825070028162, 68.670966625313","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1240,GBPS : ALLAH BUX RAJO,401020494,"24.4886009454951, 68.6932155484956","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
1246,GBLSS : AHMED RAJO,401020549,"24.4330600254768, 68.6230677360298","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1247,GBLSS : CHAK NO. 26,401020553,"24.5017226249551, 68.4757742295659","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
1348,GBPS : KHANANI JAT,401020050,"24.6849351149767, 68.412746341675","Shaheed Fazal Rahu, Golarchi",Khorwah
1350,GBPS : CHOUDHRI AKRAM @ RASOOL BUX SAMOON,401020062,"24.6224802897483, 68.4515941139064","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1352,GGPS : KHANANI JAT,401020093,"24.6848869832529, 68.4131151441732","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1356,GGPS : FATEH MUHAMMAD ARAIN,401020121,"24.6367692665901, 68.3988739546638","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1359,GGPS : GHULAM HYDER MUGHAL,401020151,"24.5319052806356, 68.4172591572005","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1360,GBPS : CHAK NO. 20,401020188,"24.5563062157208, 68.4218363465865","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1361,GBPS : CHAK NO. 22,401020189,"24.5454494722896, 68.448349982649","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1362,GBPS : AFZAL ARAIN,401020190,"24.5687049292057, 68.4166462753205","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1365,GBPS : CHAK NO. 55,401020258,"24.5595581762279, 68.4791028518472","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1366,GBPS : SAIN DINO JAT,401020259,"24.6916668241776, 68.381584433318","Shaheed Fazal Rahu, Golarchi",Khorwah
1368,GBPS : GHULAM RASOOL SAMOON,401020261,"24.6426167748046, 68.4239512691892","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1370,GBPS : MIR MUHAMMAD SHAIKH,401020266,"24.6448377098681, 68.4513956295455","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1371,GBPS : DODO KHASKHELI,401020267,"24.6156259708468, 68.4513232123351","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1372,GBPS : LAL DIN GUJAR,401020268,"24.5903610117857, 68.4080457670496","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1373,GBPS : ABDULLAH SAMEJO,401020271,"24.6847505053331, 68.4348249434432","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1375,GBPS : AHMED KHASKHELI@MUBEN JAT,401020284,"24.709870890579, 68.3971989156802","Shaheed Fazal Rahu, Golarchi",Khorwah
1379,GBPS : CHAK NO. 26 MUHAMMAD IQBAL KHOKHAR,401020328,"24.6365364346311, 68.492014998001","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1381,GBPS : SAIN DAD KHAN KHOR,401020330,"24.7243179631075, 68.4116117667651","Shaheed Fazal Rahu, Golarchi",Khorwah
1382,GBPS : SALEH MOHAMMAD JAT,401020331,"24.7082894955229, 68.4128093640036","Shaheed Fazal Rahu, Golarchi",Khorwah
1383,GBPS : CHAK NO. 54,401020333,"24.5422069053077, 68.4873533250887","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1384,GBPS : MUHAMMAD KHAN LAGHARI,401020336,"24.6510748879812, 68.4279866511376","Shaheed Fazal Rahu, Golarchi",Khorwah
1385,GBPS : DARYA KHAN JAMALI,401020361,"24.6486334431238, 68.4044388703498","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1386,GBPS : UMER PUSRIO,401020362,"0, 0","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1387,GBPS : CHAK NO. 4,401020364,"24.5882403267121, 68.4641870886078","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1392,GBPS : HAJI AHMED LOTHIO @ QABOOL CHANA,401020380,"24.651750146402, 68.3939225974182","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1395,GBPS : DHANI BUX SAMOON,401020387,"24.6300778755691, 68.4620413185159","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1399,GBPS : ADAM JAT,401020432,"24.667856553407, 68.3956995585568","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1408,GBPS : MANDANI MOHELLA,401020519,"24.6838231824007, 68.4156189862886","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1412,GGELS : CHAK NO. 54,401020562,"24.5447687596587, 68.4881512827176","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
1414,GBPS : CHAK NO. 17,401020019,"24.6785905651316, 68.5448035624615","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1415,GBPS : BHAGWAN DAS,401020020,"24.6756487960115, 68.5297429574525","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1417,GBPS : JHOLL HEAD REGULATOR/ GBPS WAZEER A,401020035,"24.5761021061585, 68.5046093164881","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1418,GBPS : CHAK NO. 25,401020036,"24.6494129311388, 68.5017675163348","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1419,GBPS : NAIMAT ALI GUJAR,401020038,"24.6430872943302, 68.5498809805516","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1420,GBPS : MEVO ALMANI,401020040,"24.6439253285254, 68.5789226017388","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1421,GBPS : CHAK NUM 32,401020041,"24.6409321552151, 68.5683023924631","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1422,GBPS : CHAK NO. 58,401020052,"24.6198310230814, 68.5078614925353","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1423,GBPS : AZIM ABAD,401020064,"24.6069423270312, 68.5087653985126","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1424,GBPS : NOOR MUHAMMAD JAT,401020071,"24.6638773731454, 68.5157002515095","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1425,GGPS : GOLARCHI / SHAHEED FAZIL RAHOO,401020086,"24.6508762134308, 68.5321824304742","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1426,GGPS : MALIK SAIF REHMAN,401020107,"24.6405810884205, 68.5683748132982","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1427,GGPS : MUHAMMAD IBRAHIM KHOKHAR,401020108,"24.6482970285341, 68.5478022652878","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1428,GGPS : CHAK NO. 25,401020110,"24.6495329930603, 68.5014188303546","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1429,GGPS : CHAK NO. 58,401020111,"24.6189129703946, 68.5089182852706","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1432,GGPS : WARD NO. 04 GOLARCHI,401020155,"24.6459652308458, 68.5333706477768","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1436,GGPS : ABDUL HAKEEM CHANG,401020159,"24.628673475574, 68.5364109263822","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1437,GGPS : CHAK NO: 3,401020160,"24.5870541208709, 68.5179191082716","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1440,GBPS : CHAK NO. 34 AT ASGHAR ALI GUJAR,401020274,"24.681767450283, 68.5232627450407","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1442,GBPS : MUHAMMAD UMER SHAHANI,401020277,"24.6351491825556, 68.5658133028945","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1443,GBPS : MUHAMMAD QASIM MALLAH,401020279,"24.6004249316611, 68.5274785014738","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1445,GBPS : SHAFI MUHAMMAD ARAIN,401020288,"24.6033007968173, 68.5082631571586","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1446,GBPS : CHAK NO. 1,401020326,"24.6201858064656, 68.524960581361","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1447,GBPS : NEW BANGALI,401020327,"24.6053249181668, 68.5364156189818","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1448,GBPS : CHAK NO. 2 @ BHALE DINO MALAH,401020332,"24.5985629269374, 68.5268206860633","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1449,GBPS : CHAK NO. 35,401020334,"24.5948924972904, 68.5794134453431","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1450,GBPS : HAJI LAKHA DINO KHOSO,401020335,"24.6432908618096, 68.4681768710416","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1453,GBPS : MANHE JAT,401020359,"24.672804453549, 68.4590224874532","Shaheed Fazal Rahu, Golarchi",Khorwah
1454,GBPS : GHULAM MUHAMMAD BHATTI,401020363,"24.683764, 68.523668","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1455,GBPS : RASOOL BUX KHOSO @ MUHAMMAD IBRAHIM,401020365,"24.6583550603544, 68.4630967678129","Shaheed Fazal Rahu, Golarchi",Khorwah
1456,GBPS : GOLARCHI,401020375,"24.6512406543573, 68.5345950719715","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1457,GBPS : WARD NO. 3 GOLARCHI,401020376,"24.6478582152448, 68.5303625464936","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1458,GBPS : AZIZ ABAD,401020388,"24.6766858570213, 68.5105611326316","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1459,GBPS : ALI HASSAN ZEENDPUR,401020389,"24.6422693701391, 68.4881338447839","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1460,GBPS : HASHIM BANGALI,401020392,"24.600201786523, 68.5488536925127","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1462,GBPS : BHOORO MAL KOLHI @ KHETOMAL KOLHI,401020431,"24.6299011036148, 68.5479310155908","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1464,GBPS : BHAI COLONY/ GBPS MASOOD HUSSAIN SH,401020441,"24.6526825864262, 68.5438835603005","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1465,GBPS : MEINH WASAYO MANGANRHAR,401020445,"24.6565975229486, 68.5788112878303","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1467,GBPS : SAHIB BABAR @ NIM MAGNHAR,401020474,"24.6515222321487, 68.5731089118122","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1471,GBHSS : GOLARCHI,401020570,"24.6488745262621, 68.5316355506628","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1472,GGHSS : GOLARCHI,401020571,"24.6512155242444, 68.5318035206067","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1486,GBPS : ABDUL KHALIQUE SOOMRO,401020229,"24.6608730816566, 68.4863555244667","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1494,GBPS : LAKHA DINO CHANG @ KHAN MUHAMMAD NA,401020269,"24.6754062854507, 68.4717536014305","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1497,GBPS : DHANI BUX KHASKHILI,401020280,"24.695, 68.5022","Shaheed Fazal Rahu, Golarchi",TC - Shaheed Fazil Rahu
1553,GBPS : MITHAN RAHOOKRO,401020045,"24.6539657094096, 68.6778355359695","Shaheed Fazal Rahu, Golarchi",Tarai
1644,GBPS : HYDER BUX BHATTI @ SONO CHOAN,401020244,"24.6540111449131, 68.5306897741562","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1645,GBPS : FAIZ MUHAMMAD SAMEJO@MIR MUHAMMAD N,401020247,"24.6301278613095, 68.6606468181442","Shaheed Fazal Rahu, Golarchi",Dadhako
1646,GBPS : HAJI MEHMOOD NOHANI,401020248,"24.6653667697349, 68.5879697232188","Shaheed Fazal Rahu, Golarchi",Dadhako
1647,GBPS : PAROO RIND,401020249,"24.6688888036655, 68.560556172977","Shaheed Fazal Rahu, Golarchi",Dadhako
1652,GBPS : CHANDIA MAGSI GOTH @ SODHO CHANG,401020254,"24.7458027410192, 68.5435442610954","Shaheed Fazal Rahu, Golarchi",Rahuki
1653,GBPS : JAFFER SHAH,401020255,"0, 0","Shaheed Fazal Rahu, Golarchi",Kandiari
1701,GGPS : PIR MUHAMMAD SADDIQUE QURESHI,401020148,"24.656534226747, 68.6793351183332","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1705,GBPS : SADDIQUE JAT,401020165,"24.659289957515, 68.7009295875313","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1858,GBLSS : CHAK NO. 10,401020560,"24.5060840775333, 68.6442384125292","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
21270,GBPS : CHAK NO. 05 AHMED ABAD,401020520,"24.5811451047514, 68.4424062074224","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
21274,GGPS : MUHAMMAD ESSA CHANDIO,401020095,"0, 0","Shaheed Fazal Rahu, Golarchi",Kandiari
34380,GBPS : CHAK NO. 29,401020179,"24.5803718583878, 68.5411725191524","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
34381,GBPS : MIR MUHAMMAD SOOMRO,401020197,"24.5263527432286, 68.6628153923153","Shaheed Fazal Rahu, Golarchi",Muhammad Shah @ Mureed Chang
34382,GBPS : CHAK NO. 41,401020210,"24.5148479199742, 68.5244911912083","Shaheed Fazal Rahu, Golarchi",Durga Sharif Ahmed Rajo
34488,GBPS : WALI MUHAMMAD ARAIN,401020037,"24.6368929929593, 68.3986332253123","Shaheed Fazal Rahu, Golarchi",Khorwah
34489,GGPS : NAZEER AHMED ARAIN AT CHAK NO 20,401020152,"24.5562805976941, 68.4219101077813","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
34491,GBPS : MUHAMMAD RAMZAN DAL,401020410,"24.6645610945223, 68.3787225185335","Shaheed Fazal Rahu, Golarchi",Khorwah Chowk
34494,GBPS : KHAMISO KACHHI,401020273,"24.6459822938755, 68.5333813705054","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
34495,GBPS : ABDUL HASSAN SHEIKH,401020446,"24.6077007426391, 68.5258805760738","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
34511,GGELS : CHAK NO. 5,401020008,"24.5603315194014, 68.6204123497009","Shaheed Fazal Rahu, Golarchi",Fateh Abad
34513,GBPS : LAKHA DINO MANDHRO,401020177,"24.5626502742572, 68.6567804214359","Shaheed Fazal Rahu, Golarchi",Fateh Abad
1141,GBPS : BHAWANDO NOOHANI,401020007,"24.8265402984812, 68.6709062191966","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1142,GBPS : SOHRAB KHAN NIZAMANI,401020010,"24.8258926636758, 68.6334589741475","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1143,GBPS : UMAR KALHORO,401020011,"24.823499, 68.659341","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1144,GBPS : BACHAL PANHWAR,401020012,"24.819776509484, 68.6467231573586","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1145,GBPS : JAFFER PANWHAR,401020013,"24.8280665677307, 68.6528122988515","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1147,GBPS : SONO NOHANI,401020018,"24.8278730369069, 68.6766311417262","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1148,GBPS : IBRAHIM RAHEMOON,401020023,"24.8080238735009, 68.6222458430904","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1149,GBPS : WAHID DINO KHEBAR,401020024,"24.8597263633994, 68.6019988739522","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1150,GBPS : MUHAMMAD KHAN CHANDIO,401020025,"24.8617760546088, 68.6289437369607","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1151,GBPS : G MUHAMMAD CHANDIO @ HAJI PALYO CHA,401020026,"24.8555314167334, 68.6281550621215","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1152,GBPS : RAMZAN NIZAMANI,401020027,"24.8868921402344, 68.6617129961591","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1153,GBPS : RANOO CHANG,401020028,"24.859191123624, 68.6837305182857","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1154,GBPS : GHULAM HYDER NIZAMANI,401020029,"24.8266250654465, 68.6349372529439","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1156,GBPS : ACHAR HALEPOTO,401020031,"0, 0","Shaheed Fazal Rahu, Golarchi",TC - Kario Ghanwar
1157,GBPS : MIAN MUHAMMAD ALAM,401020032,"24.8404855677268, 68.6584757613757","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1158,GBPS : ABDUL KARIM NAZAMANI,401020053,"24.8768163313136, 68.6848993672118","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1160,GBPS : WALI MUHAMMAD NIZAMANI,401020067,"24.8340312832507, 68.6196243871775","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1161,GBPS : GHULAM HUSSAIN CHANDIO,401020069,"24.8540984772814, 68.643135597437","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1162,GBPS : UMER SHEEDI,401020081,"24.8099441643085, 68.6142587879649","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1163,GBPS : GUL HASSAN NOTKANI,401020082,"24.8205592978531, 68.6139200591453","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1164,GBPS : ALI BUX CHANG,401020083,"24.8830832334327, 68.6750782045046","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1165,GGPS : HAJI TAYYAB KHATTI,401020102,"24.839864545023, 68.6247280242045","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1166,GGPS : SOHRAB NIZAMANI,401020109,"24.8274493606178, 68.6353265148634","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1167,GGPS : MUHAMMAD KHAN NIZAMANI,401020116,"0, 0","Shaheed Fazal Rahu, Golarchi",TC - Kario Ghanwar
1169,GGPS : JUNA VILLAGE,401020129,"24.8570421603726, 68.6509783002683","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1170,GGPS : NAZEER AHMED SAHETO,401020131,"24.830814357677, 68.5650006100106","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1171,GGPS : MUHAMMAD BACHAL PANHWER,401020132,"24.8197911181084, 68.6466742343326","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1172,GBPS : MUHAMMAD KHAN NIZAMANI,401020199,"24.8225030232215, 68.6352066877402","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1173,GBPS : ALI BUX NIZAMANI,401020246,"24.8251593725666, 68.6021961235412","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1174,GBPS : NAWAZ ALI CHANDIO@VEERO MAHARAJ,401020385,"24.8485252576154, 68.6334626383647","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1175,GBPS : JOONA VILLAGE,401020396,"24.8611321432894, 68.6566366000842","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1177,GBHS : JOONA VILLAGE,401020550,"24.8611145503635, 68.6566333799552","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1219,GBPS : SAJAN BARAN,401020221,"24.8389298639778, 68.6017347866795","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1349,GBPS : KHORWAH,401020051,"24.7531425328742, 68.4134282930688","Shaheed Fazal Rahu, Golarchi",Khorwah
1355,GGPS : KHORWAH (CMS),401020114,"24.7526407644343, 68.4134262844905","Shaheed Fazal Rahu, Golarchi",Khorwah
1374,GBPS : MUHAMMAD KHAN KHASKHELI,401020283,"24.7508455849658, 68.3996812972932","Shaheed Fazal Rahu, Golarchi",Khorwah
1376,GBPS : NIM JAT,401020285,"24.7411555414429, 68.3992668972417","Shaheed Fazal Rahu, Golarchi",Khorwah
1377,GBPS : MUHAMMAD SALEH RIND,401020286,"24.7254130922184, 68.3765673681086","Shaheed Fazal Rahu, Golarchi",Khorwah
1378,GBPS : HAJI JAMALUDDIN CHANDIO,401020325,"24.7427048275515, 68.4088584775728","Shaheed Fazal Rahu, Golarchi",Khorwah
1388,GBPS : RISALDAR KHUSHI MUHAMMAD@BACHIYO JO,401020366,"24.7705576643914, 68.4063962108391","Shaheed Fazal Rahu, Golarchi",Khorwah
1389,GBPS : IBRAHIM RAHIMOON,401020367,"24.743984316858, 68.4217008949568","Shaheed Fazal Rahu, Golarchi",Khorwah
1393,GBPS : MIR KHAN LASHARI,401020384,"24.7497190144873, 68.3701702951392","Shaheed Fazal Rahu, Golarchi",Khorwah
1396,GBPS : MUHAMMAD RAHIM RIND,401020390,"24.7289383834401, 68.4002780918031","Shaheed Fazal Rahu, Golarchi",Khorwah
1401,GBPS : MUHAMMAD SULEMAN RIND,401020435,"24.7238806451646, 68.3985105151933","Shaheed Fazal Rahu, Golarchi",Khorwah
1406,GBPS : ALLAH DINO DARS,401020517,"24.7580529452571, 68.403484670868","Shaheed Fazal Rahu, Golarchi",Khorwah
1413,GBELS : NOOR MUHAMMAD KUMBHAR MOHALLA,401020565,"24.7522900128096, 68.4173999746634","Shaheed Fazal Rahu, Golarchi",Khorwah
1430,GGPS : CHAK NO. 24,401020123,"24.8628497280475, 68.5633537204553","Shaheed Fazal Rahu, Golarchi",Dubi
1484,GGPS : GHULAM MUHAMMAD CHANDIO,401020120,"24.8665999046233, 68.6600232690583","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1485,GBPS : SHAFI GHAMAN,401020200,"24.8478697855189, 68.5944700321982","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1495,GBPS : ISMAIL CHANG,401020276,"24.7855145451286, 68.4346961978077","Shaheed Fazal Rahu, Golarchi",Khorwah
1498,GBPS : HAJI MIR MUHAMMAD BAKAR,401020281,"24.7714605948496, 68.4197764083748","Shaheed Fazal Rahu, Golarchi",Khorwah
1499,GBPS : MUHAMMAD NIDHOO,401020282,"24.7731166635639, 68.4257470074791","Shaheed Fazal Rahu, Golarchi",Khorwah
1513,GBPS : HAJID SAID KHAN CHANDIO,401020316,"24.8697390992007, 68.5343054027964","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1515,GBPS : HAJI GUL MUHMMAD MAHERI,401020320,"0, 0","Shaheed Fazal Rahu, Golarchi",TC - Kario Ghanwar
1516,GBPS : AHMAD KHAN RIND,401020321,"24.8704946883469, 68.5728393530474","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
1517,GBPS : SHAFI MUHAMMAD RINDH,401020322,"24.8569334761503, 68.5887837470644","Shaheed Fazal Rahu, Golarchi",Kario Ghanwar
1527,GBPS : NAZIR AHMAD SEHTO,401020400,"24.8307875906009, 68.565008644334","Shaheed Fazal Rahu, Golarchi",Golarchi-S.F.Rao-Tc
1534,GBPS : SOOMAR CHANG,401020434,"24.7691420635339, 68.4332719412457","Shaheed Fazal Rahu, Golarchi",Khorwah
1536,GBPS : ALI MUHAMMAD KATHABABHAN,401020504,"24.8691380242284, 68.5809007256691","Shaheed Fazal Rahu, Golarchi",KARIO GANHWAR-Tc
